1520.000000,-52.970600
1520.007100,-52.940600
1520.014300,-52.856300
1520.021400,-52.799200
1520.028600,-52.746200
1520.035700,-52.683300
1520.042900,-52.619800
1520.050000,-52.604800
1520.057200,-52.582400
1520.064300,-52.575700
1520.071400,-52.568400
1520.078600,-52.527200
1520.085700,-52.474300
1520.092900,-52.426300
1520.100000,-52.372400
1520.107200,-52.355600
1520.114300,-52.370800
1520.121400,-52.429900
1520.128600,-52.489800
1520.135700,-52.574600
1520.142900,-52.640900
1520.150000,-52.713000
1520.157200,-52.772100
1520.164300,-52.798500
1520.171500,-52.806400
1520.178600,-52.806800
1520.185700,-52.782200
1520.192900,-52.748300
1520.200000,-52.725200
1520.207200,-52.695400
1520.214300,-52.680900
1520.221500,-52.670500
1520.228600,-52.655400
1520.235700,-52.633100
1520.242900,-52.582300
1520.250000,-52.578500
1520.257200,-52.559300
1520.264300,-52.532500
1520.271500,-52.495600
1520.278600,-52.471500
1520.285800,-52.428700
1520.292900,-52.416900
1520.300000,-52.413100
1520.307200,-52.350800
1520.314300,-52.337100
1520.321500,-52.352200
1520.328600,-52.380600
1520.335800,-52.395600
1520.342900,-52.428200
1520.350100,-52.457100
1520.357200,-52.459500
1520.364300,-52.434900
1520.371500,-52.441000
1520.378600,-52.452800
1520.385800,-52.453300
1520.392900,-52.484100
1520.400100,-52.518100
1520.407200,-52.536800
1520.414300,-52.552400
1520.421500,-52.593000
1520.428600,-52.612700
1520.435800,-52.637800
1520.442900,-52.619600
1520.450100,-52.602300
1520.457200,-52.567800
1520.464400,-52.538000
1520.471500,-52.489500
1520.478600,-52.438100
1520.485800,-52.395400
1520.492900,-52.374900
1520.500100,-52.354900
1520.507200,-52.310700
1520.514400,-52.333900
1520.521500,-52.367300
1520.528600,-52.407800
1520.535800,-52.413600
1520.542900,-52.404200
1520.550100,-52.377700
1520.557200,-52.333100
1520.564400,-52.322800
1520.571500,-52.300300
1520.578700,-52.313400
1520.585800,-52.331200
1520.592900,-52.365700
1520.600100,-52.396100
1520.607200,-52.425100
1520.614400,-52.442400
1520.621500,-52.445800
1520.628700,-52.439600
1520.635800,-52.434900
1520.642900,-52.425600
1520.650100,-52.441500
1520.657200,-52.423200
1520.664400,-52.459200
1520.671500,-52.485700
1520.678700,-52.507500
1520.685800,-52.492800
1520.693000,-52.535200
1520.700100,-52.577600
1520.707200,-52.633600
1520.714400,-52.656300
1520.721500,-52.654700
1520.728700,-52.678700
1520.735800,-52.705100
1520.743000,-52.704300
1520.750100,-52.713500
1520.757300,-52.707300
1520.764400,-52.701400
1520.771500,-52.684000
1520.778700,-52.659000
1520.785800,-52.615300
1520.793000,-52.573300
1520.800100,-52.551800
1520.807300,-52.545300
1520.814400,-52.546900
1520.821500,-52.574900
1520.828700,-52.615400
1520.835800,-52.646700
1520.843000,-52.683100
1520.850100,-52.723700
1520.857300,-52.753700
1520.864400,-52.809000
1520.871600,-52.861100
1520.878700,-52.929000
1520.885800,-52.972600
1520.893000,-53.021100
1520.900100,-53.035600
1520.907300,-53.057400
1520.914400,-53.070200
1520.921600,-53.073000
1520.928700,-52.990000
1520.935800,-52.910300
1520.943000,-52.820900
1520.950100,-52.721600
1520.957300,-52.647600
1520.964400,-52.585700
1520.971600,-52.532200
1520.978700,-52.495600
1520.985900,-52.472000
1520.993000,-52.495400
1521.000100,-52.522100
1521.007300,-52.591000
1521.014400,-52.636900
1521.021600,-52.673200
1521.028700,-52.671200
1521.035900,-52.682900
1521.043000,-52.630800
1521.050200,-52.589800
1521.057300,-52.556600
1521.064400,-52.499100
1521.071600,-52.418400
1521.078700,-52.399700
1521.085900,-52.360500
1521.093000,-52.311400
1521.100200,-52.246300
1521.107300,-52.212000
1521.114400,-52.209900
1521.121600,-52.212500
1521.128700,-52.250900
1521.135900,-52.224800
1521.143000,-52.210500
1521.150200,-52.205900
1521.157300,-52.185400
1521.164500,-52.172800
1521.171600,-52.132400
1521.178700,-52.085100
1521.185900,-52.020500
1521.193000,-51.983300
1521.200200,-51.943500
1521.207300,-51.937500
1521.214500,-51.950600
1521.221600,-51.963600
1521.228700,-51.979500
1521.235900,-52.004800
1521.243000,-52.000700
1521.250200,-52.009800
1521.257300,-52.007500
1521.264500,-51.998600
1521.271600,-51.981700
1521.278800,-51.974400
1521.285900,-51.972200
1521.293000,-51.980200
1521.300200,-52.017200
1521.307300,-52.035200
1521.314500,-52.046600
1521.321600,-52.061600
1521.328800,-52.077000
1521.335900,-52.060200
1521.343000,-52.076700
1521.350200,-52.070700
1521.357300,-52.071000
1521.364500,-52.071500
1521.371600,-52.072600
1521.378800,-52.071900
1521.385900,-52.070800
1521.393100,-52.045500
1521.400200,-52.048200
1521.407300,-52.080200
1521.414500,-52.140900
1521.421600,-52.190100
1521.428800,-52.280300
1521.435900,-52.316400
1521.443100,-52.319900
1521.450200,-52.305700
1521.457400,-52.261200
1521.464500,-52.214500
1521.471600,-52.139600
1521.478800,-52.059900
1521.485900,-51.980800
1521.493100,-51.923900
1521.500200,-51.851300
1521.507400,-51.795500
1521.514500,-51.756100
1521.521600,-51.738000
1521.528800,-51.738600
1521.535900,-51.769700
1521.543100,-51.807300
1521.550200,-51.822300
1521.557400,-51.833400
1521.564500,-51.837300
1521.571700,-51.835700
1521.578800,-51.826400
1521.585900,-51.803800
1521.593100,-51.776500
1521.600200,-51.753600
1521.607400,-51.757900
1521.614500,-51.762400
1521.621700,-51.779800
1521.628800,-51.774600
1521.635900,-51.788300
1521.643100,-51.800800
1521.650200,-51.826500
1521.657400,-51.861200
1521.664500,-51.865500
1521.671700,-51.871900
1521.678800,-51.859500
1521.686000,-51.835800
1521.693100,-51.801100
1521.700200,-51.762400
1521.707400,-51.727700
1521.714500,-51.703500
1521.721700,-51.665100
1521.728800,-51.630300
1521.736000,-51.632900
1521.743100,-51.638000
1521.750300,-51.655700
1521.757400,-51.669300
1521.764500,-51.711100
1521.771700,-51.750800
1521.778800,-51.802400
1521.786000,-51.846400
1521.793100,-51.889800
1521.800300,-51.879200
1521.807400,-51.854500
1521.814500,-51.819500
1521.821700,-51.738600
1521.828800,-51.644400
1521.836000,-51.582600
1521.843100,-51.508600
1521.850300,-51.459600
1521.857400,-51.414300
1521.864600,-51.373600
1521.871700,-51.332000
1521.878800,-51.315900
1521.886000,-51.317900
1521.893100,-51.326600
1521.900300,-51.330600
1521.907400,-51.332300
1521.914600,-51.355200
1521.921700,-51.409800
1521.928800,-51.459200
1521.936000,-51.513600
1521.943100,-51.540200
1521.950300,-51.567000
1521.957400,-51.572600
1521.964600,-51.563900
1521.971700,-51.548200
1521.978900,-51.545400
1521.986000,-51.546800
1521.993100,-51.532600
1522.000300,-51.520900
1522.007400,-51.516800
1522.014600,-51.489200
1522.021700,-51.471100
1522.028900,-51.435000
1522.036000,-51.396300
1522.043100,-51.342800
1522.050300,-51.296000
1522.057400,-51.262400
1522.064600,-51.220700
1522.071700,-51.195100
